Time (s),HR_norm,HRV_norm
0.0,1.0,1.0
0.02000044445432121,0.9980896044292032,0.9971399619224726
0.04000088890864242,0.9961834856822793,0.9942859728510626
0.06000133336296362,0.9942816393818856,0.9914380267509639
0.08000177781728483,0.9923840611506799,0.9885961175873743
0.10000222227160604,0.9904907466113185,0.9857602393254895
0.12000266672592724,0.9886016913864831,0.9829303859305099
0.14000311118024847,0.9867168910988171,0.9801065513676279
0.16000355563456967,0.984836341370978,0.9772887296020407
0.18000400008889086,0.982960037825647,0.9744769145989476
0.2000044445432121,0.9810879760854693,0.9716711003235436
0.2200048889975333,0.9792201517731076,0.9688712807410247
0.24000533345185449,0.9773565605112324,0.9660774498165895
0.2600057779061757,0.9754971979224921,0.9632896015154322
0.28000622236049694,0.9736420596295486,0.9605077298027509
0.30000666681481813,0.971791141255076,0.9577318286437425
0.32000711126913933,0.9699444384217368,0.9549618920036044
0.34000755572346053,0.9681019467521695,0.9521979138475309
0.36000800017778173,0.9662636618690585,0.9494398881407212
0.380008444632103,0.9644295793950467,0.9466878088483696
0.4000088890864242,0.9625996949528071,0.9439416699356746
0.4200093335407454,0.9607740041649995,0.9412014653678322
0.4400097779950666,0.9589525026542831,0.9384671891100395
0.4600102224493878,0.9571351860433228,0.9357388351274931
0.48001066690370897,0.9553220499547768,0.9330163973853888
0.5000111113580302,0.9535130900113039,0.9302998698489239
0.5200115558123514,0.9517083018355605,0.9275892464832949
0.5400120002666726,0.9499076810502225,0.924884521253699
0.5600124447209939,0.9481112232779454,0.9221856881253326
0.580012889175315,0.9463189241413805,0.9194927410633921
0.6000133336296363,0.9445307792632078,0.9168056740330753
0.6200137780839574,0.942746784266069,0.9141244809995773
0.6400142225382787,0.9409669347726349,0.9114491559280951
0.6600146669925999,0.9391912264055704,0.9087796927838261
0.6800151114469211,0.9374196547875225,0.9061160855319662
0.7000155559012423,0.935652215541171,0.903458328137713
0.7200160003555635,0.9338889042891632,0.9008064145662626
0.7400164448098847,0.9321297166541628,0.8981603387828107
0.760016889264206,0.9303746482588348,0.895520094752556
0.7800173337185271,0.9286236947258398,0.8928856764406945
0.8000177781728484,0.9268768516778394,0.8902570778124224
0.8200182226271695,0.9251341147374912,0.8876342928329364
0.8400186670814908,0.9233954795274572,0.8850173154674333
0.860019111535812,0.9216609416703984,0.8824061396811097
0.8800195559901332,0.9199304967889788,0.8798007594391624
0.9000200004444544,0.9182041405058614,0.877201168706789
0.9200204448987755,0.9164818684437018,0.8746073614491842
0.9400208893530968,0.914763676225165,0.8720193316315462
0.9600213338074179,0.9130495594729046,0.8694370732190707
0.9800217782617392,0.9113395138095907,0.866860580176955
1.0000222227160604,0.9096335348578887,0.8642898464703971
1.0200226671703816,0.9079316182404449,0.8617248660645906
1.0400231116247027,0.9062337595799291,0.8591656329247345
1.060023556079024,0.9045399544990058,0.8566121410160246
1.0800240005333452,0.9028501986203271,0.854064384303658
1.1000244449876664,0.9011644875665579,0.8515223567528304
1.1200248894419877,0.8994828169603631,0.8489860523287399
1.140025333896309,0.8978051824244012,0.8464554649965823
1.16002577835063,0.8961315795813382,0.8439305887215556
1.1800262228049514,0.8944620040538268,0.8414114174688547
1.2000266672592725,0.8927964514645316,0.8388979452036768
1.2200271117135937,0.8911349174361184,0.8363901658912192
1.2400275561679148,0.8894773975912378,0.8338880734966774
1.2600280006222362,0.8878238875525616,0.8313916619852499
1.2800284450765573,0.8861743829427423,0.8289009253221308
1.3000288895308785,0.88452887938445,0.8264158574725193
1.3200293339851998,0.8828873725003398,0.8239364524016108
1.340029778439521,0.881249857913071,0.8214627040746019
1.3600302228938421,0.8796163312453107,0.8189946064566896
1.3800306673481633,0.8779867881197233,0.8165321535130714
1.4000311118024846,0.8763612241589592,0.8140753392089428
1.4200315562568058,0.8747396349856851,0.8116241575095009
1.440032000711127,0.8731220162225559,0.8091786023799411
1.4600324451654483,0.8715083634922479,0.8067386677854631
1.4800328896197694,0.8698986724174074,0.8043043476912608
1.5000333340740906,0.8682929386207068,0.8018756360625324
1.520033778528412,0.8666911577247988,0.7994525268644734
1.540034222982733,0.8650933253523463,0.7970350140622822
1.5600346674370542,0.8634994371260158,0.7946230916211537
1.5800351118913754,0.8619094886684567,0.7922167535062847
1.6000355563456967,0.8603234756023465,0.7898159936828737
1.6200360008000179,0.8587413935503291,0.7874208061161151
1.640036445254339,0.8571632381350766,0.7850311847712068
1.6600368897086604,0.855589004979251,0.7826471236133455
1.6800373341629815,0.854018689705511,0.7802686166077281
1.7000377786173027,0.8524522879365117,0.7778956577195496
1.720038223071624,0.8508897952949281,0.7755282409140098
1.7400386675259452,0.849331207403408,0.7731663601563021
1.7600391119802663,0.8477765198846154,0.7708100094116253
1.7800395564345874,0.8462257283612185,0.7684591826451749
1.8000400008889088,0.8446788284558718,0.7661138738221482
1.82004044534323,0.8431358157912329,0.7637740769077416
1.840040889797551,0.8415966859899785,0.7614397858671528
1.8600413342518725,0.8400614346747539,0.7591109946655767
1.8800417787061936,0.8385300574682212,0.7567876972682105
1.9000422231605147,0.8370025499930527,0.7544698876402518
1.9200426676148359,0.835478907871903,0.7521575597468967
1.9400431120691572,0.8339591267274333,0.7498507075533422
1.9600435565234784,0.8324432021823046,0.7475493250247843
1.9800440009777995,0.8309311298591786,0.7452534061264203
2.000044445432121,0.8294229053807163,0.742962944823446
2.020044889886442,0.8279185243695778,0.7406779350810597
2.040045334340763,0.8264179824484306,0.7383983708644571
2.0600457787950845,0.8249212752399254,0.7361242461388343
